id,INFORMED CONSENT FORM,Age (Taon),Sex (Kasarian),Type of learner,Current Educational Level (Kasalukuyang Antas ng Edukasyon),"Preferred Learning Modality: 
Pinapaborang Paraan ng Pagkatuto:",Which gadgets do you currently use for studying?  (Anong gadget ang gamit mo pangaral?),"Do you have internet at home?
(May internet ba kayo sa bahay?)",Q1,Q2,Q3,Q4,Q5,confidence_avg,Q6,Q7,Q8,Q9,acad_fit_avg,Q10,Q11,Q12,Q13,Q14,Q15,engage_avg,Q16,Q17,Q18,Q19,Q20,motiv_avg,Q21,Q22,Q23,Q24,Q25,Q26,habits_avg,Q27,Q28,Q29,Q30,Q31,Q32,Q33,Q34,pref_avg,Q35,Q36,Q37,Q38,Q39,chall_avg,Q40,Q41,Q42,Q43,Q44,motiv_avg.1,Q45,Q46,Q47,Q48,Q49,Q50,strat_avg,Q51,Q52,Q53,Q54,Q55,Q56,Q57,Q58,interest_avg,average_all,"What features would you find most helpful in an adaptive learning system?
(Anong mga features ang sa tingin mo ay pinaka-makakatulong sa isang adaptive learning system?)","Do you have any additional comments or suggestions that could help improve learning materials or adaptive learning systems? 
(Mayroon ka bang karagdagang komento o mungkahi na makakatulong sa pagpapabuti ng mga materyales sa pagkatuto o adaptive learning systems?)",capability,academic_fit,engagement,motivation,study_habits,prior_learning,preferences,constraints,commitment,strategies,interest,cluster
80.0,Sumasang-ayon ako na lumahok sa pag-aaral na ito. (I agree to participate in this research study),25,Female,Working learner / adult learner,Master's Degree,Online,Smartphone;Laptop,Prepaid Internet;Mobile Data Only,5.0,5.0,5.0,5.0,4.0,4.8,2.0,5.0,5.0,4.0,4.0,5.0,5.0,1.0,1.0,4.0,2.0,3.0,3.0,4.0,5.0,5.0,5.0,4.4,4.0,3.0,4.0,5.0,4.0,3.0,3.83,1.0,1.0,1.0,5.0,4.0,5.0,5.0,4.0,4.6,4.0,5.0,5.0,1.0,3.0,3.6,4.0,5.0,5.0,4.0,5.0,4.6,5.0,5.0,3.0,5.0,3.0,1.0,3.67,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,4.15,Immediate feedback on answers,,4.8,4.0,3.0,4.4,3.8333333333333335,1.0,4.6,3.6,4.6,3.6666666666666665,5.0,2
81.0,Sumasang-ayon ako na lumahok sa pag-aaral na ito. (I agree to participate in this research study),23,Female,Working learner / adult learner,College graduate,Face to Face,Smartphone;Laptop,Postpaid Internet (Monthly Subscription),4.0,5.0,4.0,5.0,4.0,4.4,5.0,4.0,5.0,5.0,4.75,4.0,5.0,4.0,4.0,5.0,4.0,4.33,5.0,5.0,5.0,5.0,5.0,5.0,4.0,5.0,5.0,4.0,5.0,4.0,4.5,1.0,1.0,1.0,5.0,5.0,5.0,5.0,5.0,5.0,4.0,4.0,4.0,4.0,4.0,4.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,4.0,4.0,5.0,4.0,5.0,4.5,5.0,4.0,5.0,4.0,5.0,3.0,3.0,3.0,4.0,4.55,Immediate feedback on answers,,4.4,4.75,4.333333333333333,5.0,4.5,1.0,5.0,4.0,5.0,4.5,4.0,2
82.0,Sumasang-ayon ako na lumahok sa pag-aaral na ito. (I agree to participate in this research study),15,Female,Regular Student (Junior High / Senior High / College),Junior High School (Grade 7–10),Face to Face,Smartphone,Mobile Data Only,3.0,4.0,5.0,3.0,3.0,3.6,2.0,2.0,2.0,2.0,2.0,4.0,5.0,5.0,5.0,3.0,2.0,4.0,2.0,4.0,5.0,2.0,4.0,3.4,4.0,2.0,2.0,3.0,3.0,3.0,2.83,0.0,0.0,1.0,4.0,5.0,5.0,3.0,3.0,4.0,5.0,2.0,2.0,4.0,3.0,3.2,5.0,3.0,4.0,3.0,2.0,3.4,4.0,2.0,2.0,2.0,3.0,2.0,2.5,5.0,3.0,4.0,4.0,4.0,3.0,2.0,5.0,3.75,3.27,Lessons that adjust based on learning pace;Immediate feedback on answers;Progress tracking and performance monitoring;Automatically adjusted difficulty levels;Personalized learning recommendations,,3.6,2.0,4.0,3.4,2.8333333333333335,0.3333333333333333,4.0,3.2,3.4,2.5,3.75,1
83.0,Sumasang-ayon ako na lumahok sa pag-aaral na ito. (I agree to participate in this research study),20,Male,ALS Student,ALS,Modular/Printed,,No Internet,5.0,2.0,1.0,2.0,1.0,2.2,2.0,1.0,2.0,2.0,1.75,3.0,3.0,3.0,2.0,1.0,1.0,2.17,1.0,1.0,4.0,2.0,2.0,2.0,2.0,1.0,2.0,1.0,2.0,1.0,1.5,0.0,0.0,1.0,2.0,4.0,1.0,1.0,1.0,1.8,3.0,3.0,3.0,5.0,2.0,3.2,3.0,2.0,3.0,3.0,1.0,2.4,3.0,4.0,2.0,2.0,2.0,1.0,2.33,4.0,3.0,1.0,4.0,4.0,3.0,2.0,2.0,2.88,2.22,Lessons that adjust based on learning pace,,2.2,1.75,2.1666666666666665,2.0,1.5,0.3333333333333333,1.8,3.2,2.4,2.3333333333333335,2.875,3
84.0,Sumasang-ayon ako na lumahok sa pag-aaral na ito. (I agree to participate in this research study),13,Male,Regular Student (Junior High / Senior High / College),Junior High School (Grade 7–10),Face to Face,Smartphone,Mobile Data Only,2.0,1.0,4.0,1.0,1.0,1.8,1.0,2.0,1.0,1.0,1.25,4.0,1.0,2.0,2.0,4.0,1.0,2.33,3.0,1.0,2.0,1.0,3.0,2.0,2.0,1.0,4.0,2.0,3.0,1.0,2.17,0.0,0.0,0.0,1.0,3.0,2.0,3.0,3.0,2.4,2.0,1.0,1.0,1.0,1.0,1.2,3.0,1.0,1.0,3.0,3.0,2.2,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,3.0,2.0,2.0,3.0,3.0,2.0,2.0,2.38,1.87,Immediate feedback on answers,,1.8,1.25,2.3333333333333335,2.0,2.1666666666666665,0.0,2.4,1.2,2.2,1.0,2.375,3
85.0,Sumasang-ayon ako na lumahok sa pag-aaral na ito. (I agree to participate in this research study),13,Prefer not to say,Regular Student (Junior High / Senior High / College),Junior High School (Grade 7–10),Online,Smartphone;Desktop,Prepaid Internet,1.0,1.0,1.0,1.0,1.0,1.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,2.0,3.0,2.0,3.0,2.67,2.0,3.0,2.0,3.0,3.0,2.6,3.0,2.0,3.0,2.0,3.0,2.0,2.5,0.0,0.0,0.0,3.0,2.0,3.0,2.0,3.0,2.6,3.0,2.0,3.0,2.0,3.0,2.6,3.0,2.0,3.0,2.0,3.0,2.6,3.0,2.0,3.0,3.0,3.0,3.0,2.83,3.0,4.0,3.0,4.0,3.0,4.0,4.0,3.0,3.5,2.59,Immediate feedback on answers;Personalized learning recommendations,,1.0,3.0,2.6666666666666665,2.6,2.5,0.0,2.6,2.6,2.6,2.8333333333333335,3.5,1
86.0,Sumasang-ayon ako na lumahok sa pag-aaral na ito. (I agree to participate in this research study),20,Female,Regular Student (Junior High / Senior High / College),College,Online,Smartphone;Laptop;Desktop;Tablet,Prepaid Internet,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5,1.0,1.0,1.0,5.0,5.0,5.0,5.0,5.0,5.0,1.0,2.0,3.0,1.0,1.0,1.6,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,4.66,Lessons that adjust based on learning pace;Immediate feedback on answers;Progress tracking and performance monitoring;Automatically adjusted difficulty levels;Personalized learning recommendations;Other,"I think learning materials should include more real-life situations or examples. For me, it is easier to understand a lesson when I can relate it to everyday experiences. When lessons show how concepts are used in daily life, it becomes clearer why the topic is important and how it can be applied outside the classroom. This also makes learning more interesting and meaningful.",5.0,5.0,5.0,5.0,5.0,1.0,5.0,1.6,5.0,5.0,5.0,2
87.0,Sumasang-ayon ako na lumahok sa pag-aaral na ito. (I agree to participate in this research study),23,Male,Working learner / adult learner,TESDA / Technical Training,Blended,Smartphone;Laptop,Postpaid Internet (Monthly Subscription),4.0,3.0,4.0,3.0,4.0,3.6,3.0,4.0,3.0,4.0,3.5,3.0,4.0,3.0,4.0,3.0,4.0,3.5,3.0,4.0,3.0,4.0,3.0,3.4,4.0,3.0,3.0,4.0,3.0,4.0,3.5,1.0,1.0,1.0,4.0,3.0,3.0,3.0,4.0,3.4,4.0,3.0,4.0,3.0,4.0,3.6,3.0,5.0,5.0,3.0,3.0,3.8,3.0,2.0,4.0,3.0,2.0,2.0,2.67,3.0,3.0,3.0,3.0,3.0,5.0,5.0,5.0,3.75,3.47,Lessons that adjust based on learning pace,"In my opinion, students should be given the option to choose how they want to learn. Some students understand lessons better through videos, while others prefer reading or doing interactive activities. If adaptive learning systems allow students to select the format that suits their learning style, it could help them understand the lessons more effectively and stay more engaged.",3.6,3.5,3.5,3.4,3.5,1.0,3.4,3.6,3.8,2.6666666666666665,3.75,1
88.0,Sumasang-ayon ako na lumahok sa pag-aaral na ito. (I agree to participate in this research study),16,Prefer not to say,Regular Student (Junior High / Senior High / College),Junior High School (Grade 7–10),Face to Face,Smartphone,Prepaid Internet,4.0,5.0,5.0,2.0,2.0,3.6,2.0,4.0,3.0,2.0,2.75,4.0,3.0,2.0,4.0,3.0,2.0,3.0,4.0,3.0,2.0,1.0,4.0,2.8,3.0,2.0,1.0,4.0,3.0,2.0,2.5,0.0,0.0,1.0,4.0,3.0,2.0,1.0,2.0,2.4,3.0,4.0,3.0,2.0,1.0,2.6,4.0,3.0,2.0,4.0,1.0,2.8,4.0,3.0,3.0,4.0,4.0,3.0,3.5,3.0,4.0,2.0,1.0,4.0,2.0,2.0,4.0,2.75,2.87,Automatically adjusted difficulty levels,,3.6,2.75,3.0,2.8,2.5,0.3333333333333333,2.4,2.6,2.8,3.5,2.75,1
89.0,Sumasang-ayon ako na lumahok sa pag-aaral na ito. (I agree to participate in this research study),21,Prefer not to say,ALS Student,ALS,Modular/Printed,,No Internet,1.0,3.0,3.0,2.0,1.0,2.0,5.0,2.0,3.0,2.0,3.0,3.0,3.0,2.0,2.0,2.0,2.0,2.33,3.0,3.0,3.0,2.0,3.0,2.8,2.0,2.0,3.0,3.0,2.0,2.0,2.33,0.0,0.0,0.0,1.0,5.0,1.0,2.0,1.0,2.0,3.0,2.0,3.0,2.0,3.0,2.6,2.0,4.0,4.0,2.0,2.0,2.8,2.0,1.0,2.0,2.0,2.0,1.0,1.67,2.0,1.0,2.0,1.0,2.0,2.0,2.0,2.0,1.75,2.33,Immediate feedback on answers,"As an ALS learner, I suggest that learning materials should be simpler and easier to follow. Some learners may find long explanations difficult to understand, so lessons should be broken into smaller parts with clear examples and simple instructions. This can help learners understand the topic better and avoid feeling overwhelmed while studying.",2.0,3.0,2.3333333333333335,2.8,2.3333333333333335,0.0,2.0,2.6,2.8,1.6666666666666667,1.75,3
90.0,Sumasang-ayon ako na lumahok sa pag-aaral na ito. (I agree to participate in this research study),18,Prefer not to say,Regular Student (Junior High / Senior High / College),Senior High School (Grade 11–12),Blended,Smartphone;Laptop;Tablet,Prepaid Internet,5.0,4.0,3.0,2.0,1.0,3.0,1.0,2.0,3.0,4.0,2.5,5.0,5.0,4.0,3.0,2.0,1.0,3.33,2.0,3.0,4.0,5.0,5.0,3.8,4.0,3.0,2.0,2.0,3.0,4.0,3,0.0,1.0,1.0,3.0,4.0,2.0,3.0,4.0,3.2,2.0,3.0,4.0,4.0,3.0,3.2,3.0,4.0,2.0,3.0,4.0,3.2,2.0,3.0,4.0,2.0,4.0,3.0,3.0,3.0,4.0,2.0,3.0,4.0,2.0,3.0,4.0,3.13,3.14,Progress tracking and performance monitoring;Automatically adjusted difficulty levels;Personalized learning recommendations,,3.0,2.5,3.3333333333333335,3.8,3.0,0.6666666666666666,3.2,3.2,3.2,3.0,3.125,1
91.0,Sumasang-ayon ako na lumahok sa pag-aaral na ito. (I agree to participate in this research study),24,Male,Working learner / adult learner,Not currently enrolled,,Smartphone;Laptop;Desktop;Tablet,Prepaid Internet,1.0,1.0,3.0,3.0,3.0,2.2,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3,1.0,1.0,1.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,2.92,Other,"Based on my experience as a student, it would be helpful if learning materials are simple, clear, and easy to follow. Some learners may struggle with long or complicated explanations, so breaking lessons into smaller sections with clear examples can make them easier to understand. This can help students stay motivated and better understand the lessons.",2.2,3.0,3.0,3.0,3.0,1.0,3.0,3.0,3.0,3.0,3.0,1
92.0,Sumasang-ayon ako na lumahok sa pag-aaral na ito. (I agree to participate in this research study),16,Female,Regular Student (Junior High / Senior High / College),Junior High School (Grade 7–10),Face to Face,Smartphone,Postpaid Internet (Monthly Subscription),4.0,4.0,4.0,5.0,3.0,4.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,4.0,5.0,4.83,5.0,5.0,5.0,5.0,5.0,5.0,4.0,5.0,5.0,5.0,4.0,2.0,4.17,1.0,1.0,1.0,5.0,3.0,4.0,5.0,5.0,4.4,4.0,5.0,5.0,2.0,5.0,4.2,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,4.0,4.0,5.0,4.0,5.0,4.63,4.62,Lessons that adjust based on learning pace;Immediate feedback on answers,,4.0,5.0,4.833333333333333,5.0,4.166666666666667,1.0,4.4,4.2,5.0,5.0,4.625,2
93.0,Sumasang-ayon ako na lumahok sa pag-aaral na ito. (I agree to participate in this research study),16 years old,Female,Regular Student (Junior High / Senior High / College),Senior High School (Grade 11–12),Face to Face,Smartphone,Postpaid Internet (Monthly Subscription),5.0,4.0,4.0,5.0,5.0,4.6,5.0,5.0,5.0,5.0,5.0,5.0,4.0,5.0,5.0,5.0,5.0,4.83,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,3.0,4.0,5.0,4.0,4.33,0.0,1.0,1.0,5.0,5.0,5.0,5.0,4.0,4.8,1.0,4.0,5.0,4.0,3.0,3.4,5.0,5.0,5.0,5.0,5.0,5.0,5.0,4.0,3.0,5.0,4.0,4.0,4.17,5.0,4.0,4.0,4.0,4.0,5.0,5.0,5.0,4.5,4.56,Lessons that adjust based on learning pace,none,4.6,5.0,4.833333333333333,5.0,4.333333333333333,0.6666666666666666,4.8,3.4,5.0,4.166666666666667,4.5,2
94.0,Sumasang-ayon ako na lumahok sa pag-aaral na ito. (I agree to participate in this research study),16,Female,Regular Student (Junior High / Senior High / College),Senior High School (Grade 11–12),Face to Face,Smartphone;Laptop;Desktop,Postpaid Internet (Monthly Subscription),4.0,3.0,3.0,4.0,3.0,3.4,4.0,4.0,4.0,4.0,4.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,4.0,2.0,4.0,4.0,5.0,3.8,3.0,3.0,4.0,3.0,4.0,2.0,3.17,0.0,0.0,1.0,3.0,3.0,4.0,4.0,3.0,3.4,3.0,3.0,3.0,2.0,3.0,2.8,4.0,4.0,4.0,4.0,4.0,4.0,4.0,3.0,4.0,3.0,3.0,4.0,3.5,4.0,4.0,3.0,3.0,3.0,4.0,4.0,4.0,3.63,3.47,Lessons that adjust based on learning pace;Immediate feedback on answers;Progress tracking and performance monitoring;Automatically adjusted difficulty levels;Personalized learning recommendations;Other,,3.4,4.0,3.0,3.8,3.1666666666666665,0.3333333333333333,3.4,2.8,4.0,3.5,3.625,1
95.0,Sumasang-ayon ako na lumahok sa pag-aaral na ito. (I agree to participate in this research study),17,Male,Regular Student (Junior High / Senior High / College),Senior High School (Grade 11–12),Blended,Smartphone;Laptop,Postpaid Internet (Monthly Subscription),3.0,4.0,3.0,4.0,4.0,3.6,2.0,5.0,5.0,3.0,3.75,4.0,4.0,2.0,1.0,2.0,4.0,2.83,4.0,3.0,5.0,2.0,5.0,3.8,1.0,4.0,2.0,5.0,2.0,4.0,3,0.0,1.0,1.0,3.0,2.0,4.0,5.0,5.0,3.8,5.0,4.0,4.0,3.0,5.0,4.2,5.0,3.0,4.0,5.0,1.0,3.6,5.0,3.0,2.0,4.0,5.0,5.0,4.0,5.0,1.0,3.0,4.0,5.0,4.0,3.0,5.0,3.75,3.63,Lessons that adjust based on learning pace;Automatically adjusted difficulty levels;Personalized learning recommendations,,3.6,3.75,2.8333333333333335,3.8,3.0,0.6666666666666666,3.8,4.2,3.6,4.0,3.75,0
96.0,Sumasang-ayon ako na lumahok sa pag-aaral na ito. (I agree to participate in this research study),27,Male,Working learner / adult learner,Graduated,Face to Face,Smartphone;Desktop,Mobile Data Only,5.0,3.0,4.0,5.0,3.0,4.0,5.0,3.0,3.0,3.0,3.5,3.0,5.0,4.0,2.0,5.0,5.0,4.0,3.0,4.0,5.0,4.0,3.0,3.8,2.0,3.0,5.0,5.0,3.0,3.0,3.5,1.0,0.0,1.0,5.0,5.0,5.0,5.0,5.0,5.0,3.0,5.0,3.0,5.0,5.0,4.2,5.0,5.0,5.0,5.0,5.0,5.0,4.0,5.0,5.0,5.0,5.0,3.0,4.5,5.0,5.0,4.0,3.0,3.0,3.0,4.0,3.0,3.75,4.13,Lessons that adjust based on learning pace;Progress tracking and performance monitoring;Personalized learning recommendations,,4.0,3.5,4.0,3.8,3.5,0.6666666666666666,5.0,4.2,5.0,4.5,3.75,0
97.0,Sumasang-ayon ako na lumahok sa pag-aaral na ito. (I agree to participate in this research study),22,Female,Regular Student (Junior High / Senior High / College),College,Face to Face,Laptop,Postpaid Internet (Monthly Subscription),4.0,5.0,4.0,5.0,5.0,4.6,4.0,4.0,5.0,4.0,4.25,4.0,3.0,5.0,4.0,5.0,5.0,4.33,4.0,5.0,5.0,5.0,5.0,4.8,4.0,3.0,4.0,5.0,4.0,3.0,3.83,0.0,1.0,1.0,5.0,5.0,5.0,5.0,5.0,5.0,2.0,5.0,2.0,2.0,2.0,2.6,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,4.0,4.0,5.0,1.0,4.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,4.34,Lessons that adjust based on learning pace;Immediate feedback on answers;Progress tracking and performance monitoring;Automatically adjusted difficulty levels;Personalized learning recommendations,,4.6,4.25,4.333333333333333,4.8,3.8333333333333335,0.6666666666666666,5.0,2.6,5.0,4.0,5.0,2
98.0,Sumasang-ayon ako na lumahok sa pag-aaral na ito. (I agree to participate in this research study),25,Female,Working learner / adult learner,Graduate School,Face to Face,Smartphone;Laptop;Tablet,Postpaid Internet (Monthly Subscription);Prepaid Internet,5.0,4.0,4.0,5.0,3.0,4.2,5.0,4.0,3.0,4.0,4.0,5.0,4.0,3.0,4.0,5.0,3.0,4.0,5.0,5.0,3.0,3.0,5.0,4.2,4.0,3.0,4.0,4.0,4.0,3.0,3.67,1.0,1.0,1.0,5.0,4.0,4.0,4.0,4.0,4.2,4.0,3.0,5.0,4.0,3.0,3.8,4.0,3.0,4.0,5.0,4.0,4.0,4.0,4.0,3.0,4.0,4.0,3.0,3.67,4.0,4.0,4.0,3.0,4.0,4.0,5.0,4.0,4.0,3.97,Lessons that adjust based on learning pace;Immediate feedback on answers;Progress tracking and performance monitoring;Automatically adjusted difficulty levels;Personalized learning recommendations,,4.2,4.0,4.0,4.2,3.6666666666666665,1.0,4.2,3.8,4.0,3.6666666666666665,4.0,0
99.0,Sumasang-ayon ako na lumahok sa pag-aaral na ito. (I agree to participate in this research study),17,Female,Regular Student (Junior High / Senior High / College),Senior High School (Grade 11–12),Blended,Smartphone,Mobile Data Only,4.0,4.0,4.0,4.0,3.0,3.8,3.0,3.0,4.0,3.0,3.25,4.0,4.0,4.0,4.0,4.0,4.0,4.0,3.0,4.0,4.0,4.0,3.0,3.6,3.0,4.0,4.0,4.0,4.0,4.0,3.83,0.0,0.0,1.0,5.0,4.0,4.0,5.0,4.0,4.4,5.0,5.0,2.0,2.0,2.0,3.2,5.0,5.0,3.0,3.0,3.0,3.8,5.0,5.0,2.0,2.0,2.0,1.0,2.83,4.0,4.0,3.0,3.0,3.0,4.0,4.0,3.0,3.5,3.62,Immediate feedback on answers,,3.8,3.25,4.0,3.6,3.8333333333333335,0.3333333333333333,4.4,3.2,3.8,2.8333333333333335,3.5,0
100.0,Sumasang-ayon ako na lumahok sa pag-aaral na ito. (I agree to participate in this research study),22,Male,Regular Student (Junior High / Senior High / College),College,Online,Laptop,Postpaid Internet (Monthly Subscription),5.0,4.0,5.0,5.0,4.0,4.6,4.0,4.0,4.0,4.0,4.0,3.0,3.0,3.0,4.0,4.0,4.0,3.5,4.0,4.0,5.0,5.0,5.0,4.6,4.0,4.0,4.0,5.0,4.0,4.0,4.17,0.0,0.0,1.0,5.0,4.0,4.0,5.0,4.0,4.4,3.0,4.0,3.0,2.0,3.0,3.0,4.0,5.0,5.0,4.0,4.0,4.4,4.0,5.0,4.0,5.0,4.0,2.0,4.0,4.0,4.0,5.0,3.0,3.0,4.0,4.0,3.0,3.75,4.04,Lessons that adjust based on learning pace;Immediate feedback on answers;Progress tracking and performance monitoring,More interactive content would improve learning,4.6,4.0,3.5,4.6,4.166666666666667,0.3333333333333333,4.4,3.0,4.4,4.0,3.75,0
101.0,Sumasang-ayon ako na lumahok sa pag-aaral na ito. (I agree to participate in this research study),17,Prefer not to say,Regular Student (Junior High / Senior High / College),Senior High School (Grade 11–12),Blended,Smartphone,Prepaid Internet,4.0,4.0,3.0,4.0,3.0,3.6,4.0,3.0,4.0,4.0,3.75,3.0,3.0,3.0,4.0,4.0,4.0,3.5,4.0,4.0,5.0,5.0,5.0,4.6,3.0,3.0,4.0,5.0,4.0,3.0,3.67,0.0,0.0,1.0,5.0,4.0,4.0,5.0,4.0,4.4,3.0,4.0,2.0,2.0,3.0,2.8,4.0,5.0,5.0,4.0,4.0,4.4,4.0,5.0,4.0,5.0,4.0,2.0,4.0,4.0,4.0,5.0,3.0,3.0,4.0,3.0,3.0,3.63,3.83,Lessons that adjust based on learning pace;Immediate feedback on answers;Automatically adjusted difficulty levels;Other,More real-life examples would help understanding.,3.6,3.75,3.5,4.6,3.6666666666666665,0.3333333333333333,4.4,2.8,4.4,4.0,3.625,0
102.0,Sumasang-ayon ako na lumahok sa pag-aaral na ito. (I agree to participate in this research study),20,Male,ALS Student,ALS,Modular/Printed,Smartphone,Mobile Data Only,3.0,3.0,2.0,4.0,2.0,2.8,3.0,3.0,3.0,3.0,3.0,2.0,3.0,2.0,3.0,3.0,2.0,2.5,3.0,3.0,4.0,4.0,5.0,3.8,2.0,2.0,3.0,3.0,3.0,2.0,2.5,1.0,0.0,1.0,4.0,3.0,3.0,4.0,4.0,3.6,4.0,3.0,4.0,4.0,3.0,3.6,3.0,4.0,5.0,5.0,3.0,4.0,3.0,3.0,4.0,4.0,4.0,2.0,3.33,4.0,3.0,4.0,3.0,3.0,4.0,3.0,4.0,3.5,3.26,Immediate feedback on answers;Automatically adjusted difficulty levels,Needs easier explanations and step-by-step examples.,2.8,3.0,2.5,3.8,2.5,0.6666666666666666,3.6,3.6,4.0,3.3333333333333335,3.5,1
103.0,Sumasang-ayon ako na lumahok sa pag-aaral na ito. (I agree to participate in this research study),29,Prefer not to say,Working learner / adult learner,Not currently enrolled,Online,Smartphone;Laptop,Postpaid Internet (Monthly Subscription),4.0,4.0,4.0,5.0,4.0,4.2,4.0,4.0,4.0,5.0,4.25,4.0,3.0,3.0,4.0,5.0,4.0,3.83,5.0,5.0,5.0,5.0,5.0,5.0,3.0,3.0,4.0,5.0,5.0,3.0,3.83,1.0,1.0,1.0,5.0,4.0,4.0,5.0,5.0,4.6,2.0,3.0,5.0,2.0,3.0,3.0,4.0,5.0,5.0,3.0,4.0,4.2,4.0,5.0,4.0,5.0,5.0,3.0,4.33,5.0,4.0,4.0,5.0,4.0,4.0,5.0,4.0,4.38,4.16,Progress tracking and performance monitoring;Automatically adjusted difficulty levels;Personalized learning recommendations,system should adjust to limited time availability.,4.2,4.25,3.8333333333333335,5.0,3.8333333333333335,1.0,4.6,3.0,4.2,4.333333333333333,4.375,2
104.0,Sumasang-ayon ako na lumahok sa pag-aaral na ito. (I agree to participate in this research study),14,Female,Regular Student (Junior High / Senior High / College),Junior High School (Grade 7–10),Face to Face,Smartphone,Mobile Data Only,3.0,3.0,2.0,4.0,2.0,2.8,3.0,3.0,3.0,3.0,3.0,2.0,2.0,2.0,3.0,3.0,2.0,2.33,3.0,3.0,4.0,4.0,4.0,3.6,2.0,2.0,3.0,3.0,3.0,2.0,2.5,0.0,0.0,1.0,4.0,3.0,3.0,4.0,3.0,3.4,4.0,5.0,3.0,3.0,4.0,3.8,4.0,3.0,3.0,4.0,2.0,3.2,3.0,2.0,3.0,4.0,3.0,1.0,2.67,3.0,3.0,3.0,2.0,2.0,3.0,3.0,3.0,2.75,3.01,Other,none,2.8,3.0,2.3333333333333335,3.6,2.5,0.3333333333333333,3.4,3.8,3.2,2.6666666666666665,2.75,1
105.0,Sumasang-ayon ako na lumahok sa pag-aaral na ito. (I agree to participate in this research study),23,Male,Other,TESDA / Technical Training,Blended,Smartphone;Laptop,Prepaid Internet,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,3.0,4.0,4.0,5.0,5.0,4.0,4.17,5.0,4.0,5.0,5.0,5.0,4.8,4.0,4.0,4.0,5.0,4.0,4.0,4.17,1.0,1.0,1.0,5.0,4.0,4.0,5.0,4.0,4.4,3.0,3.0,4.0,2.0,3.0,3.0,4.0,5.0,5.0,3.0,4.0,4.2,4.0,5.0,4.0,5.0,4.0,3.0,4.17,4.0,5.0,5.0,4.0,5.0,4.0,5.0,5.0,4.63,4.15,Immediate feedback on answers;Other,Hands-on activities are most effective,4.0,4.0,4.166666666666667,4.8,4.166666666666667,1.0,4.4,3.0,4.2,4.166666666666667,4.625,2
106.0,Sumasang-ayon ako na lumahok sa pag-aaral na ito. (I agree to participate in this research study),19,Female,Out-of-school learner planning to enroll in ALS,Not currently enrolled,Modular/Printed,Smartphone,No Internet,3.0,3.0,2.0,4.0,2.0,2.8,3.0,3.0,3.0,3.0,3.0,2.0,3.0,2.0,3.0,3.0,3.0,2.67,2.0,3.0,3.0,2.0,3.0,2.6,2.0,2.0,3.0,2.0,3.0,2.0,2.33,1.0,0.0,1.0,4.0,3.0,3.0,4.0,3.0,3.4,4.0,4.0,4.0,5.0,4.0,4.2,3.0,4.0,5.0,4.0,3.0,3.8,3.0,3.0,3.0,4.0,3.0,2.0,3.0,4.0,3.0,3.0,3.0,3.0,4.0,3.0,4.0,3.38,3.12,Other,Needs offline learning support.,2.8,3.0,2.6666666666666665,2.6,2.3333333333333335,0.6666666666666666,3.4,4.2,3.8,3.0,3.375,1
