ID,Language,Module,Strand,Track,Difficulty,Prerequisite,Competency,Description,difficulty_score,motivation_req,engagement_req,capability,academic_fit,engagement,motivation,study_habits,prior_learning,preferences,constraints,commitment,strategies,interest,cluster,difficulty
LS155,English,Volume,LS3: Mathematical and Problem-Solving Skills,Secondary Modules LS3,Advanced,BLP & AE Modules,Numeracy and Problem-Solving Skills,Ability to apply mathematical concepts and logical reasoning to solve real-life problems.,3,3,3,0.36674661242064044,0.2330328578724486,0.18599708319024771,0.1963449004980281,0.30711040786125504,0.11559297551722233,0.17073000019081105,0.16065352364351065,0.7673234207301464,0.8035694338214127,0.8687050733031059,7,3
LS156,Filipino,Pag-unawa sa Estadistika,LS3: Mathematical and Problem-Solving Skills,Secondary Modules LS3,Advanced,BLP & AE Modules,Numeracy and Problem-Solving Skills,Ability to apply mathematical concepts and logical reasoning to solve real-life problems.,3,3,3,0.16057738065456714,0.37903740298650646,0.23017443106130053,0.21200794868223666,0.23622779322108595,0.36576310872792595,0.3844802983881572,0.26121867189272907,0.923150949178015,0.7924678824366477,0.739013111771532,7,1
LS157,Filipino,Lawak,LS3: Mathematical and Problem-Solving Skills,Secondary Modules LS3,Advanced,BLP & AE Modules,Numeracy and Problem-Solving Skills,Ability to apply mathematical concepts and logical reasoning to solve real-life problems.,3,3,3,0.9482456665697896,0.9438747486690038,0.8678315522437989,0.9082038972228588,0.1507648312129075,0.1019096099575647,0.21169193682583556,0.1384871371405847,0.27291748037670016,0.16768715540310472,0.3048467252711482,7,1
LS158,Filipino,Matematikang Pangkalakal (Unang Bahagi),LS3: Mathematical and Problem-Solving Skills,Secondary Modules LS3,Advanced,BLP & AE Modules,Numeracy and Problem-Solving Skills,Ability to apply mathematical concepts and logical reasoning to solve real-life problems.,3,3,3,0.7305896134208251,0.9303336819274473,0.8837019272346437,0.7208310347382124,0.11593162810382818,0.24841134463042217,0.1182773614715861,0.35397693872508784,0.29691772314878095,0.26780729977364215,0.3050585041705127,7,2
LS159,Filipino,Matematikang Pangkalakal (Ikalawang Bahagi),LS3: Mathematical and Problem-Solving Skills,Secondary Modules LS3,Advanced,BLP & AE Modules,Numeracy and Problem-Solving Skills,Ability to apply mathematical concepts and logical reasoning to solve real-life problems.,3,3,3,0.21130144312874888,0.1253886604312226,0.31700345855220124,0.2668835632013359,0.25238850480139263,0.14771680515952704,0.3581433352144815,0.3167040109825382,0.7551645934963769,0.7746240311291647,0.8598315000140415,7,1
LS160,Filipino,Pagtantiya,LS3: Mathematical and Problem-Solving Skills,Secondary Modules LS3,Advanced,BLP & AE Modules,Numeracy and Problem-Solving Skills,Ability to apply mathematical concepts and logical reasoning to solve real-life problems.,3,3,3,0.7848956135675783,0.7172074839001342,0.8177211591259025,0.7901578370055066,0.33611681923963366,0.1442130386372337,0.1096104838412979,0.10577373503504689,0.20403221730151455,0.2765177074728299,0.22040376584500831,7,1
LS161,Filipino,Paano bumasa at Umintindi ng Metro at Bill sa Kuryente,LS3: Mathematical and Problem-Solving Skills,Secondary Modules LS3,Advanced,BLP & AE Modules,Numeracy and Problem-Solving Skills,Ability to apply mathematical concepts and logical reasoning to solve real-life problems.,3,3,3,0.7793436214165473,0.8451602664696649,0.9671660426380495,0.7367115461052841,0.14336395023299897,0.3477053615180088,0.35882180182513823,0.32461517278749585,0.11868862695361831,0.28467883969594976,0.39660230780170946,7,3
LS162,Filipino,Mga Linya at Anggulo,LS3: Mathematical and Problem-Solving Skills,Secondary Modules LS3,Advanced,BLP & AE Modules,Numeracy and Problem-Solving Skills,Ability to apply mathematical concepts and logical reasoning to solve real-life problems.,3,3,3,0.8685161023067675,0.9143862180908795,0.7710917074682502,0.7024536545264434,0.3154868991356327,0.35915190456334656,0.3704709056557919,0.37736443724291713,0.23728812465814123,0.1275965781601232,0.38017759425703745,7,2
LS163,Filipino,Mga Mapa at Iskala,LS3: Mathematical and Problem-Solving Skills,Secondary Modules LS3,Advanced,BLP & AE Modules,Numeracy and Problem-Solving Skills,Ability to apply mathematical concepts and logical reasoning to solve real-life problems.,3,3,3,0.17573379557033886,0.3376818793054696,0.10737025121305133,0.10675748178093838,0.36711675114527087,0.16898465339984658,0.32510340861911396,0.18555238826706422,0.994534642013646,0.7901753290967519,0.8027208664602262,7,2
LS164,Filipino,Mass at Timbang,LS3: Mathematical and Problem-Solving Skills,Secondary Modules LS3,Advanced,BLP & AE Modules,Numeracy and Problem-Solving Skills,Ability to apply mathematical concepts and logical reasoning to solve real-life problems.,3,3,3,0.2971573663598041,0.25161215241781876,0.25352096991058226,0.37797827237636905,0.9204707128777952,0.8712346067993362,0.7699427465236817,0.9973335775794432,0.16533432590751507,0.3974253222731915,0.3638607092413292,1,1
LS165,Filipino,"Mean, Median, Mode, At Range",LS3: Mathematical and Problem-Solving Skills,Secondary Modules LS3,Advanced,BLP & AE Modules,Numeracy and Problem-Solving Skills,Ability to apply mathematical concepts and logical reasoning to solve real-life problems.,3,3,3,0.32306448654550013,0.30635358915803146,0.33376897321004884,0.2723617696856624,0.16616806139367,0.14912303276078373,0.26591195357768616,0.2737106549452555,0.8912064278426085,0.8324765855477412,0.9178401491045124,7,1
LS166,Filipino,Pagsukat ng Timbang,LS3: Mathematical and Problem-Solving Skills,Secondary Modules LS3,Advanced,BLP & AE Modules,Numeracy and Problem-Solving Skills,Ability to apply mathematical concepts and logical reasoning to solve real-life problems.,3,3,3,0.11379061313895003,0.3734154240297163,0.3153425062096088,0.17687458418336466,0.1858185137408602,0.3716735898823663,0.10586799435528488,0.2597868244176702,0.7802548572942759,0.9606235883116059,0.9456901873174404,7,2
LS167,Filipino,Pagsukat ng Timbang (ikalawang bahagi),LS3: Mathematical and Problem-Solving Skills,Secondary Modules LS3,Advanced,BLP & AE Modules,Numeracy and Problem-Solving Skills,Ability to apply mathematical concepts and logical reasoning to solve real-life problems.,3,3,3,0.3213714974498166,0.31575084551581933,0.38159568348573636,0.22342860551570343,0.26178069403828774,0.3940626338973562,0.2587097336833958,0.32981822187110943,0.884193781435564,0.9487269164766547,0.9630410284519373,7,1
LS168,Filipino,Mga Positive at Negative Integers,LS3: Mathematical and Problem-Solving Skills,Secondary Modules LS3,Advanced,BLP & AE Modules,Numeracy and Problem-Solving Skills,Ability to apply mathematical concepts and logical reasoning to solve real-life problems.,3,3,3,0.39139320913963527,0.16619042680187623,0.3285967579334208,0.20922670611029331,0.8804808995162898,0.7398402948070048,0.7103459960832798,0.97014680172004,0.32653812729670895,0.33791901978097916,0.3171896767423342,7,3
LS169,Filipino,Ang Wastong Paggamit ng Kuryente,LS3: Mathematical and Problem-Solving Skills,Secondary Modules LS3,Advanced,BLP & AE Modules,Numeracy and Problem-Solving Skills,Ability to apply mathematical concepts and logical reasoning to solve real-life problems.,3,3,3,0.7618863646733866,0.8333535774436217,0.7270180365118942,0.783824147472524,0.24788162152172796,0.1599816689017739,0.14024849816596877,0.27741736835955144,0.2997706546893669,0.13777145507047958,0.34052255809313325,7,3
LS170,Filipino,Ang Volume,LS3: Mathematical and Problem-Solving Skills,Secondary Modules LS3,Advanced,BLP & AE Modules,Numeracy and Problem-Solving Skills,Ability to apply mathematical concepts and logical reasoning to solve real-life problems.,3,3,3,0.38528787203318904,0.12423772448762538,0.12321853175381828,0.14010525448663155,0.7418635184896919,0.907145728489377,0.9223443428767306,0.8187729640532018,0.3738619511027401,0.20744933534139823,0.217690529726621,7,1
LS171,English,How to Form a Cooperative,LS4: Life and Career Skills,Secondary Modules LS4,Advanced,BLP & AE Modules,Life and Career Skills,"Skills for employment, entrepreneurship, financial literacy, and sustainable living.",3,3,3,0.3926305481349256,0.29259594777016923,0.1830638623391319,0.2713523390195197,0.8442827878724577,0.9242514954605001,0.7579498379350789,0.7145391711129772,0.17788515113938663,0.16287268996405946,0.1733362263728194,1,1
LS172,English,How to Grow Your Own Vegetable Garden,LS4: Life and Career Skills,Secondary Modules LS4,Advanced,BLP & AE Modules,Life and Career Skills,"Skills for employment, entrepreneurship, financial literacy, and sustainable living.",3,3,3,0.32225755715401605,0.187026746584522,0.3608710720433419,0.14470003430807676,0.7379588847866464,0.7594017961987458,0.759433509240481,0.8910883994839478,0.3453851669641145,0.2227141302298405,0.229507821115145,7,3
LS173,English,Ideas for Income Generating Projects,LS4: Life and Career Skills,Secondary Modules LS4,Advanced,BLP & AE Modules,Life and Career Skills,"Skills for employment, entrepreneurship, financial literacy, and sustainable living.",3,3,3,0.35694038239566517,0.2560067309854558,0.11336597514921427,0.2017508872348623,0.11398143338376994,0.21784821160145487,0.23215898767910376,0.2461969059891396,0.8332054011100305,0.9452819165029446,0.7274567559087105,7,1
LS174,English,Is Your Workplace Safe?,LS4: Life and Career Skills,Secondary Modules LS4,Advanced,BLP & AE Modules,Life and Career Skills,"Skills for employment, entrepreneurship, financial literacy, and sustainable living.",3,3,3,0.21641960491475504,0.3889361932794698,0.1742956240884489,0.35718175354436155,0.9443869924298465,0.9212980077058509,0.8363033066083939,0.8753743446046315,0.11598834796711445,0.3744092961407438,0.2671113943227551,1,3
LS175,English,Marks of a Successful Entrepreneur,LS4: Life and Career Skills,Secondary Modules LS4,Advanced,BLP & AE Modules,Life and Career Skills,"Skills for employment, entrepreneurship, financial literacy, and sustainable living.",3,3,3,0.23775596901263638,0.2442178699364123,0.19708208041193417,0.28741262600488254,0.832220886144743,0.7895544963346829,0.992900561910896,0.8221875742750427,0.30423681286251747,0.14890340299069543,0.2896376468334935,1,1
LS176,English,Preparing for Technical Education and Technical Skills,LS4: Life and Career Skills,Secondary Modules LS4,Advanced,BLP & AE Modules,Life and Career Skills,"Skills for employment, entrepreneurship, financial literacy, and sustainable living.",3,3,3,0.8821359330136413,0.7605778852239288,0.8291422881404524,0.9255650323744118,0.3742427787791921,0.13088152527483018,0.2794052300745803,0.3547669856401583,0.3154615727535038,0.16756849939629337,0.19862452694812308,7,2
LS177,English,Products and Services,LS4: Life and Career Skills,Secondary Modules LS4,Advanced,BLP & AE Modules,Life and Career Skills,"Skills for employment, entrepreneurship, financial literacy, and sustainable living.",3,3,3,0.8350999866533021,0.9577074189742611,0.8887771746710817,0.799859926547403,0.31658513538759425,0.3694192952435146,0.2075434506582383,0.18455408521429306,0.31905943789344193,0.36985813127819644,0.11192407824786271,7,2
LS178,English,Putting Up Your Own Business,LS4: Life and Career Skills,Secondary Modules LS4,Advanced,BLP & AE Modules,Life and Career Skills,"Skills for employment, entrepreneurship, financial literacy, and sustainable living.",3,3,3,0.18051010226128994,0.20226870380256684,0.10718603534910354,0.3357215386192015,0.21015285037897652,0.1760374760024134,0.20492026284976816,0.3576332796355882,0.958814699924865,0.9871682856900934,0.8435179113356501,7,1
LS179,English,Technology for a Better Life,LS4: Life and Career Skills,Secondary Modules LS4,Advanced,BLP & AE Modules,Life and Career Skills,"Skills for employment, entrepreneurship, financial literacy, and sustainable living.",3,3,3,0.8159428494986646,0.8340520153997673,0.7681659974184109,0.842592273975422,0.18304405625138717,0.15891736866900905,0.20631209462436895,0.15452330042972845,0.11551249142116495,0.3147358932570603,0.1985252833646829,7,3
LS180,English,The Filipino Worker: World Class Pride of the Country,LS4: Life and Career Skills,Secondary Modules LS4,Advanced,BLP & AE Modules,Life and Career Skills,"Skills for employment, entrepreneurship, financial literacy, and sustainable living.",3,3,3,0.22335207514818317,0.112392363306798,0.2453398064619983,0.11941624650905022,0.8881626871252228,0.9601635236649776,0.7200835250349507,0.8309930266047378,0.19586022574341605,0.18369696667077617,0.26082408065808527,1,2
LS181,English,What is a Cooperative?,LS4: Life and Career Skills,Secondary Modules LS4,Advanced,BLP & AE Modules,Life and Career Skills,"Skills for employment, entrepreneurship, financial literacy, and sustainable living.",3,3,3,0.13332189589288063,0.12183215323375657,0.29380072277348757,0.18096591557424557,0.2620295777770705,0.15933875140619233,0.11926424533768437,0.2577092520732187,0.8073097703777692,0.8265701124360398,0.9744536829169292,7,3
LS182,Filipino,Paano Magtatag ng Kooperatiba,LS4: Life and Career Skills,Secondary Modules LS4,Advanced,BLP & AE Modules,Life and Career Skills,"Skills for employment, entrepreneurship, financial literacy, and sustainable living.",3,3,3,0.18054517277452914,0.37431651584422987,0.18267578991939953,0.24007780667151912,0.19815694698321407,0.1641243283094962,0.3144560660337653,0.28305937908911555,0.92965939694976,0.7433955719771841,0.9164748082392377,7,3
LS183,Filipino,Paano Magkaroon ng Sarili Mong Gulayan,LS4: Life and Career Skills,Secondary Modules LS4,Advanced,BLP & AE Modules,Life and Career Skills,"Skills for employment, entrepreneurship, financial literacy, and sustainable living.",3,3,3,0.36881518171819083,0.3413447423443985,0.3085864673171269,0.10680566893664536,0.9007865464345082,0.8987669315345527,0.988556421588675,0.7226406093252647,0.11212845975830128,0.35909186488029876,0.25038684399276456,1,1
LS184,Filipino,Mga Ideya Tungkol sa mga Proyektong Mapagkikitaan,LS4: Life and Career Skills,Secondary Modules LS4,Advanced,BLP & AE Modules,Life and Career Skills,"Skills for employment, entrepreneurship, financial literacy, and sustainable living.",3,3,3,0.9067818513746866,0.8076540738613965,0.8470075333165867,0.7835505284505129,0.3704323728145059,0.2868923861983098,0.33241765256218014,0.3474507523140674,0.38544365278309956,0.11029307968459878,0.27945529388214263,7,3
LS185,Filipino,Ligtas Ba ang Iyong Lugar ng Paggawa?,LS4: Life and Career Skills,Secondary Modules LS4,Advanced,BLP & AE Modules,Life and Career Skills,"Skills for employment, entrepreneurship, financial literacy, and sustainable living.",3,3,3,0.873820664022877,0.9631176925790819,0.723879028290063,0.9224184819814832,0.31225311633119357,0.20021179647239365,0.12501700011646405,0.28478548148990024,0.20343445899931217,0.3371440996267877,0.1250544473141362,7,2
LS186,Filipino,Mga Katangian ng Matagumpay na Negosyante,LS4: Life and Career Skills,Secondary Modules LS4,Advanced,BLP & AE Modules,Life and Career Skills,"Skills for employment, entrepreneurship, financial literacy, and sustainable living.",3,3,3,0.9082871295982229,0.8373140751247531,0.7099833778608848,0.9939738016298794,0.1967300182234216,0.1577270393691521,0.14400836859346897,0.16396655986518902,0.219444316125729,0.3537352018744485,0.28297486085010415,7,1
LS187,Filipino,Paghahanda para sa edukasyon Teknikal at Bokasyonal,LS4: Life and Career Skills,Secondary Modules LS4,Advanced,BLP & AE Modules,Life and Career Skills,"Skills for employment, entrepreneurship, financial literacy, and sustainable living.",3,3,3,0.12195657329553884,0.2119088006668156,0.22683141729806328,0.3485017516661135,0.9406114400968822,0.7037088104764079,0.9980592151068408,0.8657047812723588,0.22583488729026574,0.3785169218836487,0.322592824425333,1,1
LS188,Filipino,Produkto at Serbisyo,LS4: Life and Career Skills,Secondary Modules LS4,Advanced,BLP & AE Modules,Life and Career Skills,"Skills for employment, entrepreneurship, financial literacy, and sustainable living.",3,3,3,0.8392114097093355,0.839241120003978,0.7655385321130049,0.8496587397257894,0.11022146490726487,0.34871145140709336,0.22816797015366755,0.3930283563081094,0.15667666159986293,0.3067954758983031,0.27601167037305474,7,1
LS189,Filipino,Pagtatag ng Sarili Mong Negosyo,LS4: Life and Career Skills,Secondary Modules LS4,Advanced,BLP & AE Modules,Life and Career Skills,"Skills for employment, entrepreneurship, financial literacy, and sustainable living.",3,3,3,0.2543550396456199,0.2782724950199157,0.18576253013215116,0.19483698622621293,0.9244583091025954,0.9365710128613555,0.9322198086555971,0.9755627186634315,0.3488490305581129,0.16584012133765522,0.1150028176031584,1,3
LS190,Filipino,Teknolohiya Para sa Mas Maunlad na Buhay,LS4: Life and Career Skills,Secondary Modules LS4,Advanced,BLP & AE Modules,Life and Career Skills,"Skills for employment, entrepreneurship, financial literacy, and sustainable living.",3,3,3,0.3444195105249915,0.39788994689055246,0.3247664023633916,0.20391112373671594,0.13474022284295162,0.162863869539691,0.2759969440866772,0.24535563058155685,0.9067943501874997,0.9717283066787095,0.9484124083795764,7,2
LS191,Filipino,Manggagawang Pinoy: Maipagmamalaki sa Mundo,LS4: Life and Career Skills,Secondary Modules LS4,Advanced,BLP & AE Modules,Life and Career Skills,"Skills for employment, entrepreneurship, financial literacy, and sustainable living.",3,3,3,0.1832271632403044,0.1048212595425571,0.14101298151737363,0.3299940469754199,0.3625386693530346,0.203954807210516,0.3952626847673877,0.35055223200983976,0.7498236092891409,0.8061694578748528,0.9571296870594983,7,1
LS192,Filipino,Ano ang Kooperatiba?,LS4: Life and Career Skills,Secondary Modules LS4,Advanced,BLP & AE Modules,Life and Career Skills,"Skills for employment, entrepreneurship, financial literacy, and sustainable living.",3,3,3,0.19524041796601593,0.2333269796049665,0.25223613967328723,0.33344955346817656,0.37067001167501845,0.10683632410046212,0.10476632242739703,0.1290621087449078,0.7935744429917073,0.762774157999338,0.965309549331449,7,3
LS193,English,Are You Looking for a Job?,LS5: Understanding the Self and Society,Secondary Modules LS5,Advanced,BLP & AE Modules,Understanding Self and Society,"Development of self-awareness, social responsibility, and cultural understanding.",3,3,3,0.8840812585097144,0.970367689145029,0.935422991474465,0.8656606860368863,0.1624777608324088,0.3572445743597915,0.33125664777598207,0.20799552301053306,0.13070250540990114,0.3436267693968832,0.30634716355911373,7,3
LS194,English,Are You Ready to Get Married?,LS5: Understanding the Self and Society,Secondary Modules LS5,Advanced,BLP & AE Modules,Understanding Self and Society,"Development of self-awareness, social responsibility, and cultural understanding.",3,3,3,0.28212437131504403,0.1312869296394894,0.39208219236910113,0.19026928874063556,0.7194344184984676,0.7908991774906143,0.7240548619938079,0.7374577817357806,0.10120152393793605,0.35263202146225847,0.11327967842599755,7,3
LS195,English,Building a Relationship with Others,LS5: Understanding the Self and Society,Secondary Modules LS5,Advanced,BLP & AE Modules,Understanding Self and Society,"Development of self-awareness, social responsibility, and cultural understanding.",3,3,3,0.14796065599374894,0.30867408468058627,0.12833579230189254,0.38911082993670987,0.9042282957543544,0.8634444178772251,0.8169734999974848,0.7946264043465506,0.10800376914268565,0.24472695284171542,0.1414152774915188,1,3
LS196,English,Buying Wisely,LS5: Understanding the Self and Society,Secondary Modules LS5,Advanced,BLP & AE Modules,Understanding Self and Society,"Development of self-awareness, social responsibility, and cultural understanding.",3,3,3,0.2729833555877967,0.33773791022229427,0.16855078010901828,0.14885263553439446,0.38988755534109,0.19516423906142358,0.1748401767565343,0.3970709728298022,0.7831358378200188,0.7083652151913814,0.9579465158712462,7,3
LS197,English,Changing Roles,LS5: Understanding the Self and Society,Secondary Modules LS5,Advanced,BLP & AE Modules,Understanding Self and Society,"Development of self-awareness, social responsibility, and cultural understanding.",3,3,3,0.2118570129877979,0.2554942800830691,0.24354467892189813,0.19199635866655368,0.2070661437842957,0.3348224535736265,0.207504317539094,0.33866009227640825,0.894563403228078,0.9398723341140653,0.96433783702799,7,2
LS198,English,Children's Rights,LS5: Understanding the Self and Society,Secondary Modules LS5,Advanced,BLP & AE Modules,Understanding Self and Society,"Development of self-awareness, social responsibility, and cultural understanding.",3,3,3,0.10244781495916423,0.3465365307179969,0.1802991818779545,0.37071918518649694,0.999043989432154,0.8126922784951804,0.8637476502141443,0.9615752095385174,0.3199738525006557,0.19989508989266214,0.21960561597057884,1,2
LS199,English,Civil and Political Rights,LS5: Understanding the Self and Society,Secondary Modules LS5,Advanced,BLP & AE Modules,Understanding Self and Society,"Development of self-awareness, social responsibility, and cultural understanding.",3,3,3,0.10565104115259372,0.14229807535793623,0.2417604628342104,0.1381970034220989,0.7512435452286409,0.7543148560972118,0.7836711801991029,0.9989074427525093,0.2078414108112352,0.2985369619634296,0.2259360442453544,1,2
LS200,English,Community Survey,LS5: Understanding the Self and Society,Secondary Modules LS5,Advanced,BLP & AE Modules,Understanding Self and Society,"Development of self-awareness, social responsibility, and cultural understanding.",3,3,3,0.3434582712879388,0.22056450913807676,0.35454811764246885,0.20792817014825993,0.7128145579803155,0.9201916883965899,0.9303152223613045,0.8287983546170699,0.10321055833362215,0.27819267703955597,0.3380515352910421,1,3
LS201,English,"Dealing with Anger, Fear, & Frustration",LS5: Understanding the Self and Society,Secondary Modules LS5,Advanced,BLP & AE Modules,Understanding Self and Society,"Development of self-awareness, social responsibility, and cultural understanding.",3,3,3,0.25758789262311965,0.21078658613011905,0.2159579373762561,0.38787082337012424,0.823638098433973,0.9752045461671289,0.757104139208123,0.9160650486326833,0.3893381352260039,0.33292613248188174,0.3593565047554853,1,1
LS202,English,Dealing with Stress,LS5: Understanding the Self and Society,Secondary Modules LS5,Advanced,BLP & AE Modules,Understanding Self and Society,"Development of self-awareness, social responsibility, and cultural understanding.",3,3,3,0.12654848300874824,0.3622612681801902,0.2391132871173989,0.2974453695053058,0.25312663340364183,0.2703148529392485,0.270030053947652,0.10647144728254421,0.7975012378933439,0.9805963861534157,0.7094516617316372,7,3
LS203,English,Empathy At Home and At Work,LS5: Understanding the Self and Society,Secondary Modules LS5,Advanced,BLP & AE Modules,Understanding Self and Society,"Development of self-awareness, social responsibility, and cultural understanding.",3,3,3,0.11457029985408902,0.2851452923494528,0.3262869036306231,0.35730481527091007,0.19451285871838253,0.1907379724523755,0.3976636509385276,0.11816921765999217,0.7867704244714923,0.928376706904469,0.8698024199344749,7,2
LS204,English,Fighting for Women’s Rights,LS5: Understanding the Self and Society,Secondary Modules LS5,Advanced,BLP & AE Modules,Understanding Self and Society,"Development of self-awareness, social responsibility, and cultural understanding.",3,3,3,0.7799730840683862,0.931666080658637,0.86742495897328,0.9797778894321294,0.39330957224923324,0.37222762367653883,0.22273421293997112,0.12155657460104871,0.3445603900020755,0.39359675752438894,0.1430345699945277,7,1
LS205,English,Fighting Overpopulation,LS5: Understanding the Self and Society,Secondary Modules LS5,Advanced,BLP & AE Modules,Understanding Self and Society,"Development of self-awareness, social responsibility, and cultural understanding.",3,3,3,0.2952001102443276,0.36620287796234197,0.32370299978290956,0.3301352855529047,0.16066268021662194,0.24476263053723166,0.39136586301519594,0.3043933912205052,0.7340761912648789,0.901004012584388,0.7531544961701461,7,1
LS206,English,How to Resolve Conflicts,LS5: Understanding the Self and Society,Secondary Modules LS5,Advanced,BLP & AE Modules,Understanding Self and Society,"Development of self-awareness, social responsibility, and cultural understanding.",3,3,3,0.3874951591933279,0.20999612573406523,0.3749984292085501,0.38049997233587485,0.3471712763921732,0.29156581394690645,0.33014488263813524,0.3074722585025935,0.971302142826163,0.8293215502381298,0.8038459716530155,7,3
LS207,English,I’m Proud to be a Filipino,LS5: Understanding the Self and Society,Secondary Modules LS5,Advanced,BLP & AE Modules,Understanding Self and Society,"Development of self-awareness, social responsibility, and cultural understanding.",3,3,3,0.29539523602120044,0.11836454969024707,0.18444702730406481,0.19845710846224296,0.9038313847255026,0.7178404553270186,0.8899908304436642,0.792029595198282,0.3581722578046772,0.1026039374249622,0.38738965653187674,1,3
LS208,English,International Aid,LS5: Understanding the Self and Society,Secondary Modules LS5,Advanced,BLP & AE Modules,Understanding Self and Society,"Development of self-awareness, social responsibility, and cultural understanding.",3,3,3,0.3076241857642681,0.3664053900200077,0.20581869365596495,0.243365253780092,0.3542410210338356,0.31613027807301997,0.11340981430697837,0.22969478081240882,0.9617812381126,0.7716433102165717,0.7503603667090399,7,1
LS209,English,International Debt in the Philippine Context,LS5: Understanding the Self and Society,Secondary Modules LS5,Advanced,BLP & AE Modules,Understanding Self and Society,"Development of self-awareness, social responsibility, and cultural understanding.",3,3,3,0.1190464360365037,0.1686741135031502,0.24151938870495113,0.3290993124986206,0.9956938601438825,0.8878952977431156,0.7268938511513985,0.9781422903457433,0.39504414299990975,0.3969436348475931,0.343079643017281,1,1
LS210,English,International Peace Keepers,LS5: Understanding the Self and Society,Secondary Modules LS5,Advanced,BLP & AE Modules,Understanding Self and Society,"Development of self-awareness, social responsibility, and cultural understanding.",3,3,3,0.1527714382002056,0.17006942719046972,0.294792495025705,0.3240792123187163,0.21009109888509533,0.20025455737530312,0.16930059099387415,0.2431721419762718,0.7810003043175948,0.7792263468173797,0.8818045772142968,7,1
LS211,English,Ironing It Out,LS5: Understanding the Self and Society,Secondary Modules LS5,Advanced,BLP & AE Modules,Understanding Self and Society,"Development of self-awareness, social responsibility, and cultural understanding.",3,3,3,0.36766863041436193,0.24956513037380146,0.3177878781267627,0.3652835438367046,0.9634715532422358,0.7213350705003668,0.7740481644788263,0.8251002784796223,0.22303598121546211,0.3712661840549988,0.16088680530277696,7,1
LS212,English,Key Geographical Features of the World,LS5: Understanding the Self and Society,Secondary Modules LS5,Advanced,BLP & AE Modules,Understanding Self and Society,"Development of self-awareness, social responsibility, and cultural understanding.",3,3,3,0.7380935429679685,0.9526332962694539,0.9309133757333315,0.8107431088660085,0.10235188567380735,0.30556919725411336,0.26746652160993456,0.19069075819121556,0.395086734086763,0.17757978972717295,0.22451654231052703,7,2
LS213,English,Know Your Rights,LS5: Understanding the Self and Society,Secondary Modules LS5,Advanced,BLP & AE Modules,Understanding Self and Society,"Development of self-awareness, social responsibility, and cultural understanding.",3,3,3,0.8020348117300165,0.70257184603235,0.7933657682078314,0.8731584279684197,0.14469632847012365,0.12247990451363908,0.3188874775465743,0.2899166729664694,0.2308473440196927,0.36975294311364093,0.3925984366162574,7,2
LS214,English,Let’s Help One Another,LS5: Understanding the Self and Society,Secondary Modules LS5,Advanced,BLP & AE Modules,Understanding Self and Society,"Development of self-awareness, social responsibility, and cultural understanding.",3,3,3,0.23922542376440567,0.2961584122975037,0.2542827782582406,0.31182314243324577,0.1904532120668624,0.30371181421807336,0.10488113921239722,0.15490629787520227,0.9665073950914289,0.8859274099709717,0.929958860083536,7,1
LS215,English,Make a Stand and Fight for It,LS5: Understanding the Self and Society,Secondary Modules LS5,Advanced,BLP & AE Modules,Understanding Self and Society,"Development of self-awareness, social responsibility, and cultural understanding.",3,3,3,0.1751082180805848,0.26848933808316766,0.394797477530757,0.19641812282886628,0.831652100935271,0.8184446191183373,0.8115895154610114,0.9491415714510529,0.14096945386642418,0.2651074629862522,0.33433527220945924,1,2
LS216,English,My Family in the Changing World,LS5: Understanding the Self and Society,Secondary Modules LS5,Advanced,BLP & AE Modules,Understanding Self and Society,"Development of self-awareness, social responsibility, and cultural understanding.",3,3,3,0.22127875162623553,0.24922774567146477,0.3462114517692848,0.18932299899358704,0.2949208889856714,0.29798093637356926,0.1563407204201911,0.33881471842237404,0.9309831066301683,0.8290159275638918,0.8505373837366709,7,1
LS217,English,Participate in Community Development,LS5: Understanding the Self and Society,Secondary Modules LS5,Advanced,BLP & AE Modules,Understanding Self and Society,"Development of self-awareness, social responsibility, and cultural understanding.",3,3,3,0.8494952070453188,0.7133638423019973,0.9918756471802908,0.7214992519482794,0.12107420161066304,0.32637813482791017,0.18668398259759655,0.19499334959308665,0.15726965088764105,0.3053386788419784,0.25469670365600505,7,3
LS218,English,Participate in Elections,LS5: Understanding the Self and Society,Secondary Modules LS5,Advanced,BLP & AE Modules,Understanding Self and Society,"Development of self-awareness, social responsibility, and cultural understanding.",3,3,3,0.9455206761370577,0.9034049495123377,0.8604496992858341,0.7697555179436602,0.1371126571525296,0.36056222938951044,0.3320343076206439,0.1290044930956595,0.18765193733854701,0.21363438335129897,0.11239172623429848,7,3
LS219,English,Peace Is In Your Hands,LS5: Understanding the Self and Society,Secondary Modules LS5,Advanced,BLP & AE Modules,Understanding Self and Society,"Development of self-awareness, social responsibility, and cultural understanding.",3,3,3,0.17429044241081232,0.22220790445808816,0.32734103510859724,0.13657917990489854,0.2582898626876119,0.3371501102185821,0.1394756954498294,0.20141847790306008,0.709915450387757,0.8387880696954573,0.7222409432571832,7,2
